,NAME,ADDRESS_1,CATE,SUBCATE,STATION_NAME,LAT_1,LON_1
11,대원갈비,서울 관악구 신림로67길 5-0,맛집,한식,신림,37.48607741,126.9289463
12,디자이너리카페,서울 관악구 관천로 71-1,맛집,카페/찻집,신림,37.48506213,126.9241148
13,락구정,서울 관악구 관악로 1-0,맛집,한식,낙성대,37.46803806,126.9592943
14,려,서울 관악구 봉천로 456-0,맛집,외국식,서울대입구,37.48210541,126.9504877
15,만양순대국,서울 관악구 은천로 132-0,맛집,한식,서울대입구,37.48638659,126.9499407
16,명륜진사갈비서울봉천점,서울 관악구 양녕로 29-0,맛집,한식,봉천,37.48466735,126.9463951
17,모힝낙성대점,서울 관악구 봉천로62길 7-0,맛집,외국식,낙성대,37.47763821,126.9589622
18,물찬조개,서울 관악구 조원로 43-0,맛집,한식,구로디지털단지,37.48378725,126.9073753
19,미가할매집,서울 관악구 신림로 374-0,맛집,한식,신림,37.48770782,126.9290087
20,미추원주추어탕서울본점,서울 관악구 관악로 108-0,맛집,한식,서울대입구,37.4748286,126.9531674
21,박막례청진동해장국,서울 관악구 관악로 105-0,맛집,한식,서울대입구,37.47462961,126.9525993
22,봉천동진순자김밥,서울 관악구 청룡1길 19-0,맛집,간이음식,고잔,37.48123913,126.9474611
23,부림식당[한식],서울 관악구 청룡1길 7-0,맛집,한식,봉천,37.48132452,126.9466072
24,산촌신쭈꾸미서울대점,서울 관악구 신림로 211-0,맛집,외국식,서원,37.47649247,126.9365239
25,상무초밥구로디지털점,서울 관악구 시흥대로 568-0,맛집,외국식,구로디지털단지,37.48337578,126.9023739
26,샤로수길,서울 관악구,맛집,기타음식,서울대입구,37.47836838,126.9515619
27,서울갈비신림점,서울 관악구 남부순환로 1645-0,맛집,한식,신림,37.48498494,126.9335883
28,서울집,서울 관악구 신림동길 6-0,맛집,한식,당곡,37.48757437,126.9280844
29,쉐이크쉑신림점,서울 관악구 신림로 330-0,맛집,간이음식,신림,37.48385134,126.9302345
30,시골집,서울 관악구 낙성대로 22-7,맛집,한식,낙성대,37.47686434,126.9584681
31,신림동또순이원조순대본점,서울 관악구 신림로59길 14-0,맛집,한식,신림,37.48328986,126.9287761
32,신림동순대타운,서울 관악구,맛집,기타음식,신림,37.47836838,126.9515619
33,신림정,서울 관악구 봉천로 248-0,맛집,한식,신림,37.48865063,126.9288514
34,신선설농탕서울대역점,서울 관악구 관악로 163-0,맛집,한식,서울대입구,37.47987533,126.9520448
35,아리차이신림점,서울 관악구 신림동길 4-0,맛집,외국식,신림,37.48763485,126.928272
36,아웃백스테이크하우스서울대점,서울 관악구 남부순환로 1840-0,맛집,외국식,신림,37.48036232,126.9542973
37,애슐리퀸즈서울대입구점,서울 관악구 남부순환로 1820-0,맛집,외국식,서울대입구,37.480948,126.9520838
38,양평해장국,서울 관악구 봉천로 229-0,맛집,한식,양평,37.48984942,126.9273656
39,엔제리너스구로디지털역점,서울 관악구 시흥대로 572-0,맛집,카페/찻집,구로디지털단지,37.48388927,126.9028163
40,옛날농장신림점,서울 관악구 봉천로 262-0,맛집,한식,신림,37.48807332,126.9301525
41,오발탄사당점,서울 관악구 남부순환로 2074-0,맛집,외국식,사당,37.47613564,126.9790706
42,오월의김밥,서울 관악구 봉천로 605-0,맛집,간이음식,낙성대,37.4760912,126.9646038
43,온정돈까스본점,서울 관악구 조원로 60-0,맛집,외국식,신대방,37.48354675,126.9090973
44,완산정,서울 관악구 봉천로 484-0,맛집,한식,서울대입구,37.48167509,126.9536044
45,외래향,서울 관악구 남부순환로 1801-0,맛집,외국식,서울대입구,37.48182209,126.9503819
46,우디가스트로,서울 관악구 관악로 116-0,맛집,외국식,서울대입구,37.4756046,126.9530835
47,우리설렁탕,서울 관악구 신림로 190-0,맛집,한식,봉천,37.47442743,126.9364918
48,월화고기보라매점,서울 관악구 보라매로3길 16-0,맛집,한식,신림,37.49162834,126.926303
49,유천냉면봉천점,서울 관악구 쑥고개로 104-0,맛집,한식,서울대입구,37.47881762,126.9481644
50,은행골본점,서울 관악구 조원로 10-1,맛집,외국식,구로디지털단지,37.48329684,126.9034492
51,이라운지서울대점,서울 관악구 관악로 1-0,맛집,외국식,낙성대,37.46803806,126.9592943
52,쟝블랑제리,서울 관악구 낙성대역길 8-0,맛집,간이음식,낙성대,37.47720007,126.9619847
53,정가한정식,서울 관악구 남부순환로 1710-0,맛집,한식,봉천,37.48275064,126.9398511
54,정담은보쌈신림점,서울 관악구 남부순환로 1661-0,맛집,전문음식,신림,37.48521975,126.9353937
55,정원쌈밥보리밥,서울 관악구 신림로18가길 23-0,맛집,한식,봉천,37.4719593,126.9350122
56,조마루감자탕구로1호점,서울 관악구 조원로 8-0,맛집,한식,구로디지털단지,37.48336019,126.903026
57,차이나당,서울 관악구 낙성대로 16-0,맛집,외국식,낙성대,37.47714566,126.9588113
58,천미미,서울 관악구 시흥대로 552-0,맛집,외국식,신사,37.48212087,126.9014158
59,청기와타운서울대점,서울 관악구 남부순환로 1838-0,맛집,한식,서울대입구,37.48043139,126.9539625
60,청보리한우화로구이,서울 관악구 남부순환로 1453-0,맛집,한식,신대방,37.4817241,126.9121861
61,카페보니또사당점,서울 관악구 남부순환로 2032-0,맛집,카페/찻집,사당,37.47603676,126.9747247
62,카페인중독신림본점,서울 관악구 봉천로6길 40-0,맛집,카페/찻집,신림,37.48788333,126.9256162
63,킷사서울,서울 관악구 남부순환로226길 31-0,맛집,외국식,서울대입구,37.47921873,126.9537734
64,팔공,서울 관악구 남부순환로 1680-0,맛집,외국식,봉천,37.48408243,126.9370973
65,풍천민물장어삼억집,서울 관악구 남부순환로 1875-0,맛집,외국식,낙성대,37.47952556,126.958202
66,하남돼지집서울대입구역점,서울 관악구 관악로17길 3-0,맛집,한식,서울대입구,37.48064359,126.9515179
67,하이보,서울 관악구 관악로 134-0,맛집,외국식,삼성,37.4772487,126.9526997
68,한근한방삼계탕,서울 관악구 봉천로 396-0,맛집,한식,봉천,37.48280867,126.9437058
69,한우정육마당구로점,서울 관악구 시흥대로164길 3-0,맛집,한식,구로디지털단지,37.48250968,126.9017656
70,혼자두면장판뜯어서차린개카페,서울 관악구 남부순환로 1665-0,맛집,카페/찻집,봉천,37.48512152,126.9356761
71,황제갈비,서울 관악구 남부순환로 1644-0,맛집,한식,신림,37.48436831,126.9333048
0,37.5광진점,서울 광진구 아차산로76가길 5-0,맛집,외국식,광나루,37.54720014,127.1076063
1,VIPS어린이대공원점,서울 광진구 광나루로 410-0,맛집,전문음식,어린이대공원,37.54656228,127.075048
2,감성타코건대점,서울 광진구 능동로13길 39-0,맛집,외국식,건대입구,37.54395902,127.0697577
3,건대양꼬치거리,서울 광진구,맛집,기타음식,건대입구,37.53855831,127.0823852
4,건대우동집,서울 광진구 아차산로 201-0,맛집,외국식,건대입구,37.54175219,127.06602
5,경복궁불고기건대점,서울 광진구 능동로 92-0,맛집,한식,건대입구,37.53899977,127.0712144
6,고고기,서울 광진구 아차산로 471-0,맛집,한식,강변,37.54041878,127.0939741
7,귀품찬숯불갈비건대직영점,서울 광진구 아차산로 192-0,맛집,한식,건대입구,37.54155681,127.064967
8,남한강민물매운탕,서울 광진구 동일로 150-0,맛집,한식,건대입구,37.54562611,127.0662103
9,대가식당,서울 광진구 광나루로 596-0,맛집,한식,강변,37.54203162,127.094371
10,대게나라광장점,서울 광진구 천호대로 611-0,맛집,외국식,아차산,37.55512746,127.0857288
11,더뷔페,서울 광진구 워커힐로 177-0,맛집,외국식,광나루,37.55862873,127.1117068
12,도치피자강변점,서울 광진구 아차산로62길 14-4,맛집,간이음식,강변,37.53905707,127.0933376
13,도톰,서울 광진구 능동로 386-0,맛집,한식,중곡,37.56357041,127.0832475
14,등촌샤브칼국수자양점,서울 광진구 자양번영로 84-1,맛집,한식,건대입구,37.53701523,127.0770865
15,라구뜨,서울 광진구 능동로 90-0,맛집,외국식,건대입구,37.53836258,127.0709218
16,라구뜨,서울 광진구 능동로 90-0,맛집,전문음식,건대입구,37.53836258,127.0709218
17,로니로티건대점,서울 광진구 아차산로 225-0,맛집,외국식,건대입구,37.54091808,127.068481
18,마루샤브구의점,서울 광진구 아차산로 355-0,맛집,외국식,구의,37.53736761,127.0825655
19,마루샤브아차산역점,서울 광진구 천호대로 633-0,맛집,외국식,구의,37.55419702,127.0880259
20,망향비빔국수광진구점,서울 광진구 천호대로 694-0,맛집,한식,아차산,37.54931199,127.0912405
21,매화반점건대점 ,서울 광진구 동일로18길 96-0,맛집,외국식,건대입구,37.53835651,127.0679141
22,메이탄구의점,서울 광진구 광나루로 590-0,맛집,외국식,광나루,37.54258869,127.0939375
23,멕시칼리,서울 광진구 능동로36길 181-0,맛집,외국식,아차산,37.55272398,127.0883913
24,명월관,서울 광진구 워커힐로 177-0,맛집,한식,광나루,37.55862873,127.1117068
25,모두랑분식,서울 광진구 자양로28길 24-0,맛집,간이음식,구의,37.54206665,127.0855151
26,모모랑라이더카페,서울 광진구 동일로 341-0,맛집,카페/찻집,군자,37.56153922,127.0745929
27,바르미샤브샤브앤칼국수구의점,서울 광진구 아차산로 471-0,맛집,외국식,강변,37.54041878,127.0939741
28,버터버거,서울 광진구 구천면로 13-0,맛집,간이음식,광나루,37.54679706,127.1072846
29,범가,서울 광진구 광장로 58-1,맛집,외국식,광나루,37.54711155,127.1036041
30,보난자커피군자점,서울 광진구 능동로 239-0,맛집,카페/찻집,어린이대공원,37.5515185,127.0761507
31,뽀빠이기사식당,서울 광진구 긴고랑로 17-1,맛집,한식,중곡,37.56377364,127.0785664
32,뽕사부건대점,서울 광진구 아차산로 205-0,맛집,외국식,건대입구,37.54168207,127.0663857
33,삼백집건대점,서울 광진구 아차산로 350-0,맛집,한식,구의,37.53666263,127.0815808
34,삼일민물장어,서울 광진구 천호대로 685-0,맛집,외국식,아차산,37.55022741,127.0912334
35,서북면옥,서울 광진구 자양로 199-1,맛집,한식,아차산,37.54541697,127.0853291
36,서울편백찜광장점,서울 광진구 광장로 83-0,맛집,한식,광나루,37.54802944,127.1062853
37,선남SEA,서울 광진구 자양번영로 62-0,맛집,외국식,건대입구,37.53500244,127.0764741
38,설빙건대직영2호점,서울 광진구 아차산로 230-0,맛집,카페/찻집,건대입구,37.54025588,127.068736
39,소문난숯불구이,서울 광진구 자양번영로 28-0,맛집,한식,뚝섬유원지,37.53215556,127.0756129
40,송림식당,서울 광진구 자양번영로 79-0,맛집,한식,건대입구,37.53678576,127.0765173
41,송쉐프구의점,서울 광진구 아차산로 355-0,맛집,외국식,구의,37.53736761,127.0825655
42,송화산시도삭면,서울 광진구 뚝섬로27길 48-0,맛집,외국식,건대입구,37.53790446,127.0665174
43,송화양꼬치,서울 광진구 동일로18길 70-0,맛집,외국식,건대입구,37.53879021,127.0665617
44,스시텐강변점,서울 광진구 구의강변로 86-0,맛집,외국식,강변,37.5381147,127.0940398
45,스시토푸,서울 광진구 아차산로 612-0,맛집,외국식,광나루,37.54733855,127.1066943
46,신선설농탕광나루역점,서울 광진구 천호대로 813-0,맛집,한식,광나루,37.5456165,127.1041358
47,신선설농탕자양점,서울 광진구 자양로 139-0,맛집,한식,구의,37.54031625,127.0829085
48,신토불이떡볶이본점,서울 광진구 자양로43길 42-0,맛집,간이음식,아차산,37.55254781,127.0904481
49,아웃백스테이크하우스건대스타시티점,서울 광진구 능동로 92-0,맛집,외국식,건대입구,37.53899977,127.0712144
50,안다즈커피,서울 광진구 천호대로132길 10-0,맛집,카페/찻집,아차산,37.55036045,127.0895161
51,애슐리퀸즈강변점,서울 광진구 광나루로56길 85-0,맛집,외국식,강변,37.53572518,127.0956922
52,양촌리생삼겹살,서울 광진구 아차산로 482-0,맛집,한식,강변,37.54053939,127.0954797
53,영미오리탕,서울 광진구 동일로60길 53-0,맛집,한식,군자,37.5576743,127.0762929
54,우성식당,서울 광진구 자양번영로 60-1,맛집,한식,건대입구,37.534862,127.0764326
55,원조남원추어탕숙회,서울 광진구 동일로 114-0,맛집,한식,건대입구,37.54274841,127.0645798
56,원조할아버지손두부,서울 광진구 자양로 324-0,맛집,한식,아차산,37.55407595,127.0941927
57,유일설렁탕,서울 광진구 용마산로 154-0,맛집,한식,중곡,37.5673945,127.0865062
58,은혜즉석떡볶이,서울 광진구 광나루로 381-1,맛집,간이음식,어린이대공원,37.5480982,127.0723244
59,이이요,서울 광진구 능동로32길 6-0,맛집,외국식,군자,37.5551942,127.0789152
60,이화만두,서울 광진구 능동로 278-1,맛집,한식,군자,37.55470869,127.0784571
61,장군갈비,서울 광진구 용마산로 11-0,맛집,한식,아차산,37.55476059,127.0881541
62,제주탐하리,서울 광진구 천호대로101길 11-0,맛집,한식,군자,37.55973214,127.074653
63,줄줄이김밥,서울 광진구 구의로12길 4-0,맛집,간이음식,구의,37.5429588,127.0903914
64,중일가든,서울 광진구 아차산로76가길 4-0,맛집,한식,광나루,37.54752379,127.1074993
65,짬뽕지존아차산역점,서울 광진구 천호대로 682-0,맛집,외국식,아차산,37.55010488,127.0902763
66,천미향,서울 광진구 능동로 237-0,맛집,외국식,어린이대공원,37.551325,127.0761017
67,청와옥군자역직영점,서울 광진구 천호대로 562-0,맛집,한식,군자,37.5564876,127.080355
68,체리커피,서울 광진구 능동로 284-0,맛집,카페/찻집,군자,37.55515361,127.0787202
69,카페드노보,서울 광진구 아차산로78길 157-0,맛집,카페/찻집,광나루,37.54814428,127.1091023
70,콩예원,서울 광진구 아차산로78길 75-0,맛집,한식,광나루,37.5515974,127.1109845
71,팀스쿡,서울 광진구 광나루로50길 10-0,맛집,외국식,구의,37.54247623,127.0936162
72,피자힐,서울 광진구 워커힐로 177-0,맛집,간이음식,광나루,37.55862873,127.1117068
73,하이난,서울 광진구 능동로 243-1,맛집,외국식,어린이대공원,37.55206838,127.0764335
74,하이디라오건대지점,서울 광진구 능동로 110-0,맛집,외국식,건대입구,37.54084161,127.0710464
75,함흥본가면옥,서울 광진구 광나루로 456-0,맛집,한식,길동,37.54517538,127.0798409
76,호야본점,서울 광진구 능동로13길 39-0,맛집,외국식,건대입구,37.54395902,127.0697577
77,후문카페,서울 광진구 능동로36길 183-0,맛집,카페/찻집,아차산,37.5526425,127.0885537
78,힘찬갯벌낙지,서울 광진구 능동로37길 6-0,맛집,외국식,군자,37.55819011,127.0795766
0,59쌀피자오류남부역점,서울 구로구 오류로8길 46-0,맛집,간이음식,오류동,37.49182893,126.8430607
1,갈비명가,서울 구로구 가마산로 260-0,맛집,한식,대림,37.49526303,126.8896663
2,갓파스시구로점,서울 구로구 디지털로 288-0,맛집,외국식,구로디지털단지,37.48356957,126.8955028
