"T_IDX","STATION_NAME","T_NAME","CATE","ADDRESS","LAT","LON"
2370,"이촌","이촌동면옥이촌직영점","맛집","서울 용산구 이촌로54길 17-0",37.520588,126.96757
2371,"이촌","차이옌","맛집","서울 용산구 이촌로88길 8-0",37.518253,126.97776
2372,"이촌","파리크라상이촌점","맛집","서울 용산구 이촌로 245-0",37.519947,126.97443
2373,"이촌","갯마을한강로점","맛집","서울 용산구 서빙고로 56-0",37.523037,126.97034
2374,"이태원","가나아트/보광","관광지","서울 용산구 보광로 42-0",37.52815623,126.9994909
2375,"이태원","보광시장","관광지","서울 용산구 보광로 30-0",37.52713415,127.0002871
2376,"이태원","파운드리/서울","관광지","서울 용산구 이태원로 223-0",37.53546651,126.9985372
2377,"이태원","리만머핀","관광지","서울 용산구 이태원로 213-0",37.53495225,126.9976043
2378,"이태원","코끼리베이글한남점","맛집","서울 용산구 서빙고로91길 10-0",37.52438,127.001595
2379,"이태원","바토스이태원점","맛집","서울 용산구 이태원로15길 1-0",37.53462,126.99019
2380,"이태원","이태원앤틱가구거리","관광지","서울 용산구",37.53144001,126.9945093
2381,"이태원","챔프커피2작업실","맛집","서울 용산구 녹사평대로26가길 24-0",37.532497,126.99283
2382,"이태원","제주식당","맛집","서울 용산구 대사관로 48-0",37.533356,127.00355
2383,"이태원","오아시스한남점","맛집","서울 용산구 이태원로45길 30-0",37.536606,126.99797
2384,"이태원","카페노티드한남","맛집","서울 용산구 대사관로5길 12-0",37.534843,127.000854
2385,"이태원","돈까스잔치동빙고점","맛집","서울 용산구 서빙고로 297-0",37.52125,126.996414
2386,"이태원","다운타우너한남","맛집","서울 용산구 대사관로5길 12-0",37.534843,127.000854
2387,"일원","통나무집강남점","맛집","서울 서초구 헌인릉길 9-0",37.46187,127.08176
2388,"잠실","애슐리퀸즈잠실롯데캐슬점","맛집","서울 송파구 올림픽로 269-0",37.514427,127.10061
2389,"잠실","아그라잠실롯데에비뉴엘점","맛집","서울 송파구 올림픽로 300-0",37.513752,127.10445
2390,"잠실","롯데콘서트홀","관광지","서울 송파구 올림픽로 300-0",37.51385856,127.1043612
2391,"잠실","롯데면세점/월드타워점","관광지","서울 송파구 올림픽로 300-0",37.51277533,127.1018337
2392,"잠실","롯데월드아이스링크","관광지","서울 송파구 올림픽로 240-0",37.51066444,127.0979729
2393,"잠실","롯데월드어드벤쳐","관광지","서울 송파구 올림픽로 240-0",37.51127548,127.0979174
2394,"잠실","서울놀이마당","관광지","서울 송파구 삼학사로 136-0",37.50952568,127.0979452
2395,"잠실","석촌호수/동호","관광지","서울 송파구 송파나루길 166-0",37.5110811,127.1049167
2396,"잠실","송파나루공원/동호","관광지","서울 송파구 송파나루길 166-0",37.51138662,127.1051667
2397,"잠실","롯데월드몰","관광지","서울 송파구 올림픽로 300-0",37.51385856,127.1045001
2398,"잠실","롯데백화점/잠실점","관광지","서울 송파구 올림픽로 240-0",37.5122476,127.0994728
2399,"잠실","롯데월드/잠실점","관광지","서울 송파구 올림픽로 240-0",37.51108106,127.0981673
2400,"잠실","롯데월드아쿠아리움","관광지","서울 송파구 올림픽로 300-0",37.51360858,127.1035557
2401,"잠실","롯데백화점/에비뉴엘월드타워점","관광지","서울 송파구 올림픽로 300-0",37.51294198,127.1015837
2402,"잠실","롯데시네마/월드타워","관광지","서울 송파구 올림픽로 300-0",37.513803,127.1040557
2403,"잠실","롯데마트/제타플렉스점","관광지","서울 송파구 올림픽로 240-0",37.51163654,127.0963342
2404,"잠실","석촌호수/동호","관광지","서울 송파구 잠실로 124-0",37.5110811,127.1049167
2405,"잠실","서울스카이","관광지","서울 송파구 올림픽로 300-0",37.51258582,127.1025813
2406,"잠실","샤롯데씨어터","관광지","서울 송파구 올림픽로 240-0",37.51074778,127.0998616
2407,"잠실","홈플러스/잠실점","관광지","서울 송파구 올림픽로35가길 16-0",37.51627493,127.1029724
2408,"잠실","송파나루공원/동호","관광지","서울 송파구 잠실로 124-0",37.51138662,127.1051667
2409,"잠실","롯데마트/월드타워점","관광지","서울 송파구 올림픽로 300-0",37.51374745,127.1039446
2410,"잠실","키자니아/서울점","관광지","서울 송파구 올림픽로 240-0",37.51092655,127.096933
2411,"잠실","고든램지버거","맛집","서울 송파구 올림픽로 300-0",37.513752,127.10445
2412,"잠실","등촌샤브칼국수방이본점","맛집","서울 송파구 올림픽로30길 10-0",37.514843,127.10793
2413,"잠실","라세느롯데호텔월드","맛집","서울 송파구 올림픽로 240-0",37.51131,127.098145
2414,"잠실","모던눌랑라이브잠실점","맛집","서울 송파구 잠실로 209-0",37.51387,127.10636
2415,"잠실","바이킹스워프롯데월드몰점","맛집","서울 송파구 올림픽로 300-0",37.513752,127.10445
2416,"잠실","삿뽀로방이점","맛집","서울 송파구 오금로11길 7-0",37.514553,127.10796
2417,"잠실새내","돈까스의집","맛집","서울 송파구 삼전로 100-0",37.50696,127.09068
2418,"잠실새내","새마을시장","관광지","서울 송파구 석촌호수로12길 7-0",37.50894233,127.0846964
2419,"잠실새내","잠실유람선터미널","관광지","서울 송파구 올림픽로 99-0",37.51830234,127.0816688
2420,"잠실새내","잠실한강공원","관광지","서울 송파구 한가람로 65-0",37.51771908,127.0820021
2421,"잠실새내","늘푸른목장잠실본점","맛집","서울 송파구 백제고분로9길 34-0",37.509586,127.08265
2422,"잠실새내","담은갈비","맛집","서울 송파구 삼전로 93-0",37.50685,127.08959
2423,"잠원","메리모나크","관광지","서울 서초구",37.51922932,127.0079128
2424,"잠원","신사쇼핑센터","관광지","서울 서초구 나루터로 37-0",37.51544115,127.0141749
2425,"잠원","채빛퀴진","맛집","서울 서초구 올림픽대로 2085-14",37.512436,126.995964
2426,"잠원","이솔라","맛집","서울 서초구 올림픽대로 2085-14",37.512436,126.995964
2427,"장승배기","아기솜사탕키즈카페","관광지","서울 동작구 상도로 207-0",37.50544186,126.941876
2428,"장승배기","백로어린이공원","관광지","서울 동작구 장승배기로19라길 51-0",37.50674722,126.935571
2429,"장승배기","약수암","관광지","서울 동작구 양녕로 153-9",37.49483197,126.9414317
2430,"장승배기","상도어울마당","관광지","서울 동작구 성대로 180-0",37.49919257,126.9403206
2431,"장승배기","동작청소년문화의집","관광지","서울 동작구 상도로15바길 5-0",37.50410862,126.9333212
2432,"장승배기","세종대왕숯불갈비보라매점","맛집","서울 동작구 여의대방로 136-0",37.49921,126.920685
2433,"장승배기","천외천","맛집","서울 동작구 만양로 19-0",37.507072,126.94572
2434,"장승배기","늘보리","맛집","서울 동작구 상도로26길 19-0",37.504143,126.938675
2435,"장승배기","농실가","맛집","서울 동작구 상도로 142-0",37.502445,126.93545
2436,"장승배기","낙지한마리수제비상도본점","맛집","서울 동작구 상도로31길 19-0",37.506237,126.94454
2437,"장지","래미안갤러리","관광지","서울 송파구 충민로 17-0",37.47922377,127.1202212
2438,"장지","가든파이브툴","관광지","서울 송파구 충민로 10-0",37.47843282,127.119084
2439,"장지","CGV/송파","관광지","서울 송파구 충민로 66-0",37.47711294,127.1259152
2440,"장지","현대시티몰/가든파이브점","관광지","서울 송파구 충민로 66-0",37.47791968,127.1244388
2441,"장지","이마트/가든파이브점","관광지","서울 송파구 충민로 10-0",37.47827943,127.1193602
2442,"장지","가든파이브라이프","관광지","서울 송파구 충민로 66-0",37.47739067,127.1243598
2443,"장지","NC백화점/송파점","관광지","서울 송파구 충민로 66-0",37.47716848,127.1259152
2444,"장지","쿠우쿠우송파하비오점","맛집","서울 송파구 송파대로 111-0",37.479668,127.124916
2445,"장지","수원집","맛집","서울 송파구 송파대로 108-0",37.48048,127.125786
2446,"장지","파크하비오워터킹덤","관광지","서울 송파구 송파대로 111-0",37.48044587,127.1241931
2447,"장지","메가박스/송파파크하비오","관광지","서울 송파구 송파대로 111-0",37.48200125,127.1236098
2448,"장지","가든파이브웍스","관광지","서울 송파구 충민로 52-0",37.47786283,127.1228043
2449,"장지","채선당플러스위례신도시점","맛집","서울 송파구 위례광장로 199-0",37.4817,127.142784
2450,"장한평","장안정본점","맛집","서울 동대문구 답십리로 291-3",37.572723,127.07263
2451,"장한평","중랑물재생센터/축구장","관광지","서울 성동구 자동차시장3길 64-0",37.55663112,127.0619202
2452,"장한평","서울하수도과학관","관광지","서울 성동구 자동차시장3길 64-0",37.55796428,127.0579205
2453,"장한평","서울새활용플라자","관광지","서울 성동구 자동차시장길 49-0",37.55857532,127.0576983
2454,"장한평","더오페라","관광지","서울 동대문구 장한로2길 36-0",37.56175485,127.0670909
2455,"장한평","미나리공원","관광지","서울 동대문구 천호대로87길 43-0",37.56371368,127.068114
2456,"장한평","장평공원","관광지","서울 동대문구 장안벚꽃로 77-0",37.56754661,127.074169
2457,"장한평","경륜경정/장안지점","관광지","서울 동대문구 장한로2길 33-0",37.56221385,127.0671696
2458,"장한평","장안온천","관광지","서울 동대문구 장안벚꽃로 107-0",37.57099065,127.0743356
2459,"장한평","장안설렁탕","맛집","서울 동대문구 천호대로89길 3-0",37.56212,127.067955
2460,"장한평","일심해장국본점","맛집","서울 동대문구 장한로 179-0",37.576473,127.07175
2461,"장한평","일번지정육식당","맛집","서울 동대문구 장한로 18-0",37.562775,127.06588
2462,"장한평","일미간장게장본점","맛집","서울 동대문구 장한로24길 7-0",37.570896,127.0715
2463,"장한평","원골전통순대국","맛집","서울 동대문구 사가정로 232-0",37.57848,127.0708
2464,"장한평","영동교집장안직영점","맛집","서울 동대문구 천호대로83길 32-0",37.563488,127.06528
2465,"장한평","송학수산","맛집","서울 동대문구 장한로26길 67-0",37.571556,127.07508
2466,"장한평","속초명가장안점","맛집","서울 동대문구 한천로 42-0",37.56595,127.06173
2467,"장한평","선진국낙지마당","맛집","서울 동대문구 장한로 149-1",37.57385,127.071495
2468,"장한평","서산간장게장","맛집","서울 동대문구 장한로24길 7-0",37.570896,127.0715
2469,"장한평","부부횟집","맛집","서울 동대문구 장한로 198-0",37.57808,127.07246
2470,"장한평","명륜진사갈비장안점","맛집","서울 동대문구 답십리로 240-0",37.572502,127.066864
2471,"장한평","먹깨비간장게장해물아구찜","맛집","서울 동대문구 장한로 92-0",37.56881,127.06985
2472,"장한평","대한닭발1979본점","맛집","서울 동대문구 장한로 116-0",37.570732,127.07106
2473,"장한평","대한곱창장안점","맛집","서울 동대문구 천호대로85길 21-0",37.562984,127.06629
2474,"장한평","흥부골숯불갈비장안2호점","맛집","서울 동대문구 장한로 149-0",37.573708,127.07148
2475,"장한평","행운돈까스","맛집","서울 동대문구 장한로 173-0",37.575916,127.07173
2476,"장한평","한우천국장안점","맛집","서울 동대문구 장한로 96-0",37.569046,127.07011
2477,"장한평","진미기사식당","맛집","서울 동대문구 장한로 64-0",37.566635,127.06839
2478,"장한평","지호한방삼계탕장안점","맛집","서울 동대문구 장한로 161-0",37.57486,127.07166
2479,"장한평","제주은희네해장국장안점","맛집","서울 동대문구 장한로 43-0",37.565105,127.06671
2480,"장한평","정대감감자탕","맛집","서울 동대문구 천호대로83길 46-0",37.56409,127.06564
2481,"제기동","불로장생타워","관광지","서울 동대문구 왕산로 117-0",37.57840623,127.0365056
2482,"제기동","나정순할매주꾸미","맛집","서울 동대문구 무학로 144-0",37.57708,127.03069
2483,"제기동","서울경동약령시장","관광지","서울 동대문구 약령중앙로 10-0",37.58144667,127.0377552
2484,"제기동","경동시장","관광지","서울 동대문구 고산자로36길 3-0",37.57940612,127.0388387
2485,"제기동","한의약박물관","관광지","서울 동대문구 약령중앙로 26-0",37.5806282,127.0376166
2486,"제기동","법화정사","관광지","서울 동대문구 왕산로19다길 8-0",37.5789617,127.0333948
2487,"제기동","경동민물","관광지","서울 동대문구 고산자로 458-0",37.58032268,127.0386998
2488,"제기동","선농단","관광지","서울 동대문구 무학로44길 38-0",37.58098923,127.0320615
2489,"제기동","용두시장","관광지","서울 동대문구 한빛로 62-1",37.57846173,127.029534
2490,"제기동","한솔동의보감","관광지","서울 동대문구 왕산로 109-0",37.57857287,127.0355335
2491,"제기동","선농단역사문화관","관광지","서울 동대문구 무학로44길 38-0",37.58119198,127.0318928
2492,"제기동","함경면옥","맛집","서울 동대문구 왕산로 87-0",37.578506,127.03317
2493,"제기동","용두동쭈꾸미본점","맛집","서울 동대문구 무학로36길 10-0",37.5772,127.03107
2494,"제기동","용두동임오네쭈꾸미1호점본점","맛집","서울 동대문구 무학로36길 6-0",37.577156,127.03095
2495,"제기동","용두동복집","맛집","서울 동대문구 왕산로16길 9-0",37.577457,127.03132
2496,"제기동","소담촌용두점","맛집","서울 동대문구 왕산로 60-1",37.577286,127.03014
2497,"제기동","마루샤브용두직영점","맛집","서울 동대문구 왕산로 61-0",37.578022,127.03004
2498,"제기동","나정순할매쭈꾸미2호점","맛집","서울 동대문구 약령시로 65-0",37.58301,127.03708
2499,"제기동","서울한방진흥센터","관광지","서울 동대문구 약령중앙로 26-0",37.58057265,127.0376166
2500,"종각","갓덴스시종로점","맛집","서울 종로구 종로12길 14-0",37.569447,126.98559
2501,"종각","이문설농탕","맛집","서울 종로구 우정국로 38-13",37.57276,126.983894
2502,"종각","진진수라광화문점","맛집","서울 종로구 종로5길 7-0",37.570618,126.98056
2503,"종각","경복궁관훈점","맛집","서울 종로구 인사동5길 38-0",37.572586,126.98421
2504,"종각","쉐이크쉑종각점","맛집","서울 종로구 종로 33-0",37.57033,127.004776
2505,"종각","갤러리라메르","관광지","서울 종로구 인사동5길 26-0",37.5726288,126.984927
2506,"종각","마이클바이해비치","맛집","서울 종로구 우정국로 26-0",37.571495,126.98366
2507,"종각","서린낙지","맛집","서울 종로구 종로 19-0",37.570007,127.00284
2508,"종각","애슐리퀸즈종각역점","맛집","서울 종로구 종로 51-0",37.57506,127.01749
2509,"종각","삿뽀로관훈점","맛집","서울 종로구 인사동5길 38-0",37.572586,126.98421
2510,"종각","광화문미진본점","맛집","서울 종로구 종로 19-0",37.570007,127.00284
2511,"종로3가","탑골공원","관광지","서울 종로구 종로 99-0",37.57118454,126.9883433
2512,"종로3가","종로귀금속거리","관광지","서울 종로구",37.57149009,126.9930096
2513,"종로3가","CGV/피카디리1958","관광지","서울 종로구 돈화문로5가길 1-0",37.57107346,126.9912042
2514,"종로3가","와겐커피","맛집","서울 강북구 솔매로 131-0",37.626507,127.02669
2515,"종로3가","온천집","맛집","서울 종로구 돈화문로11나길 31-8",37.5741,126.9898
2516,"종로3가","청수당","맛집","서울 종로구 돈화문로11나길 31-9",37.573883,126.989784
2517,"종로3가","사랑방칼국수","맛집","서울 중구 퇴계로27길 46-0",37.563274,126.99134
2518,"종로5가","청계천","관광지","서울 종로구",37.56912917,126.9792609
2519,"종로5가","두산아트센터","관광지","서울 종로구 종로33길 15-0",37.57176789,127.0012033
2520,"종로5가","총회창립100주년기념관","관광지","서울 종로구 대학로3길 29-0",37.57460089,127.00037
2521,"종로5가","백제정육점","맛집","서울 종로구 종로35길 34-0",37.57266,127.00404
2522,"종로5가","광장시장","관광지","서울 종로구 창경궁로 88-0",37.57004585,126.9992868
2523,"종합운동장","잠실야구장","관광지","서울 송파구 올림픽로 25-0",37.51213633,127.0718086
2524,"종합운동장","해주냉면","맛집","서울 송파구 백제고분로7길 8-16",37.50965,127.07977
2525,"종합운동장","동방명주","맛집","서울 송파구 백제고분로 2-0",37.519207,127.07651
2526,"종합운동장","대호갈비","맛집","서울 송파구 백제고분로 83-0",37.509464,127.07932
2527,"종합운동장","이랜드크루즈/잠실선착장","관광지","서울 송파구 백제고분로 2-0",37.51883006,127.0818076
2528,"중계","하나샤브샤브","맛집","서울 노원구 동일로203가길 29-0",37.639877,127.064285
2529,"중계","마들스포츠타운","관광지","서울 노원구 덕릉로 460-0",37.64395433,127.0575586
2530,"중계","호접몽","맛집","서울 노원구 중계로18길 9-0",37.65113,127.077805
2531,"중계","동천실내스케이트장","관광지","서울 노원구 노원로18길 41-0",37.64406552,127.0731127
2532,"중계","노원천문우주과학관","관광지","서울 노원구 동일로205길 13-0",37.64071012,127.065229
2533,"중계","삼부프라자","관광지","서울 노원구 한글비석로 242-0",37.64925939,127.0769735
2534,"중계","그랜드프라자","관광지","서울 노원구 한글비석로 264-0",37.65089809,127.0771123
2535,"중계","마들근린공원","관광지","서울 노원구 덕릉로 460-0",37.64395433,127.0583641
2536,"중계","롯데마트/중계점","관광지","서울 노원구 노원로 330-0",37.64673187,127.070974
2537,"중계","2001아울렛/중계점","관광지","서울 노원구 동일로204가길 46-0",37.64123249,127.0679188
2538,"중계","이종구낙지세상본점","맛집","서울 노원구 중계로 90-0",37.643887,127.08347
2539,"중계","슈엔챠이상계점","맛집","서울 노원구 동일로 1335-0",37.648,127.06227
2540,"중계","느티울근린공원","관광지","서울 노원구",37.6492315,127.0580029
2541,"중계","피노파밀리아","관광지","서울 노원구 중계로 131-17",37.64598201,127.0799454
2542,"중계","노원에코센터","관광지","서울 노원구 덕릉로 460-0",37.64478758,127.0593362
2543,"중계","법성프라자","관광지","서울 노원구 중계로 219-0",37.65050924,127.075668
2544,"중계","노해근린공원","관광지","서울 노원구 노원로22길 1-0",37.64895383,127.0710018
2545,"중계","들국화어린이공원","관광지","서울 노원구",37.64420432,127.0614471
2546,"중계","로보카폴리어린이교통공원","관광지","서울 노원구 덕릉로 483-0",37.64564861,127.0628914
2547,"중곡","긴고랑계곡","관광지","서울 광진구",37.56290839,127.0963059
2548,"중곡","용암사","관광지","서울 광진구 용마산로28길 62-0",37.56721341,127.0900842
2549,"중곡","중곡제일시장","관광지","서울 광진구 긴고랑로11길 14-0",37.56371376,127.0815294
2550,"중곡","유일설렁탕","맛집","서울 광진구 용마산로 154-0",37.567394,127.08651
2551,"중곡","뽀빠이기사식당","맛집","서울 광진구 긴고랑로 17-1",37.563774,127.07857
2552,"중곡","도톰","맛집","서울 광진구 능동로 386-0",37.563572,127.083244
2553,"중화","제일프라자","관광지","서울 중랑구 동일로143길 19-0",37.60501452,127.0775849
2554,"중화","중화동제일시장","관광지","서울 중랑구 동일로139다길 40-0",37.60498673,127.0763628
2555,"중화","법만사","관광지","서울 중랑구 동일로140길 100-0",37.60618108,127.0835566
2556,"중화","보현정사","관광지","서울 중랑구 봉화산로45길 9-31",37.6054312,127.0886117
2557,"중화","성덕사","관광지","서울 중랑구 봉화산로 109-8",37.60340365,127.086473
2558,"중화","태릉시장","관광지","서울 중랑구 동일로129길 35-0",37.59920963,127.0776961
2559,"중화","태능배밭갈비","맛집","서울 중랑구 동일로143길 30-0",37.60526,127.07683
2560,"중화","이화김치찌개","맛집","서울 중랑구 중랑천로 188-0",37.601334,127.074455
2561,"증산","증산종합시장","관광지","서울 은평구 증산로3길 12-0",37.58146062,126.9050175
2057,"여의도","도쿄등심여의도점","맛집","서울 영등포구 여의나루로 50-0",37.521805,126.92565
2058,"여의도","단아여의도점 ","맛집","서울 영등포구 여의대방로67길 21-0",37.52055,126.929474
2059,"여의도","고봉삼계탕여의도점","맛집","서울 영등포구 국회대로72길 5-0",37.530514,126.9203
2060,"여의도","경복궁블랙여의도IFC점 ","맛집","서울 영등포구 국제금융로 10-0",37.525177,126.92487
2061,"여의도","화목순대국","맛집","서울 영등포구 여의대방로 383-0",37.519344,126.9315
2062,"역삼","이도곰탕본점","맛집","서울 강남구 논현로94길 29-5",37.50335,127.03844
2063,"역삼","강강술래역삼점","맛집","서울 강남구 논현로 325-0",37.49415,127.03948
2064,"역삼","돝고기506","맛집","서울 강남구 역삼로17길 53-0",37.49825,127.03621
2065,"역삼","신동궁감자탕역삼본점","맛집","서울 강남구 테헤란로10길 21-0",37.497887,127.03291
2066,"역촌","양촌리은평점","맛집","서울 은평구 은평로 141-0",37.600872,126.92326
2067,"역촌","제주도그릴본점","맛집","서울 은평구 응암로 373-0",37.604565,126.92241
2068,"역촌","이가네가마솥설렁탕","맛집","서울 은평구 진흥로 130-0",37.607513,126.92465
2069,"역촌","역촌왕돈까스역촌본점","맛집","서울 은평구 진흥로 121-1",37.60763,126.92363
2070,"역촌","삿뽀로녹번점","맛집","서울 은평구 서오릉로 4-0",37.60201,126.92753
2071,"역촌","머슴과마님","맛집","서울 은평구 응암로 369-1",37.60428,126.92237
2072,"역촌","전문서부감자국","맛집","서울 은평구 서오릉로 8-0",37.60226,126.92693
2073,"역촌","횟집울릉도","맛집","서울 은평구 서오릉로 29-4",37.603535,126.92477
2074,"역촌","경복궁녹번점","맛집","서울 은평구 서오릉로 4-0",37.60201,126.92753
2075,"역촌","복호두은평역촌점","맛집","서울 은평구 진흥로1길 28-0",37.60296,126.91896
2076,"역촌","오봉집녹번점","맛집","서울 은평구 진흥로 66-0",37.60275,126.9215
2077,"역촌","스시쇼부","맛집","서울 은평구 은평로13길 11-9",37.60203,126.92505
2078,"역촌","삼보사","관광지","서울 은평구 진흥로 99-4",37.60598566,126.9221546
2079,"역촌","보원집","맛집","서울 은평구 역말로 83-25",37.607456,126.9188
2080,"연신내","원조두꺼비집불오징어","맛집","서울 은평구 연서로28길 5-0",37.61815,126.92105
2081,"연신내","원조양평해장국","맛집","서울 은평구 연서로 203-0",37.616936,126.91872
2082,"연신내","갈현동할머니떡볶이","맛집","서울 은평구 통일로87길 8-1",37.623486,126.91876
2083,"연신내","쿠우쿠우연신내점","맛집","서울 은평구 통일로 856-0",37.61962,126.921524
2084,"연신내","잉어킹낚시카페/연신내점","관광지","서울 은평구 연서로26길 8-0",37.61698438,126.9203768
2085,"연신내","연서시장","관광지","서울 은평구 통일로 850-0",37.61934522,126.9219044
2086,"연신내","연신내","관광지","서울 은평구",37.6189286,126.9213489
2087,"연신내","대조어린이공원","관광지","서울 은평구 연서로22길 9-30",37.61551232,126.9199324
2088,"연신내","메트로백화점","관광지","서울 은평구 통일로 856-0",37.61962297,126.9215711
2089,"연신내","범서쇼핑센터","관광지","서울 은평구 통일로 842-0",37.61870641,126.9220711
2090,"연신내","좌월공원","관광지","서울 은평구",37.61731763,126.9132941
2091,"영등포","훈장골신길점","맛집","서울 영등포구 도신로49길 3-0",37.511765,126.91331
2092,"영등포","롯데백화점/영등포점","관광지","서울 영등포구 경인로 846-0",37.51574601,126.907379
2093,"영등포","신세계백화점/타임스퀘어점","관광지","서울 영등포구 영중로 9-0",37.51719028,126.9056291
2094,"영등포","이마트/영등포점","관광지","서울 영등포구 영중로 15-0",37.51663477,126.9032682
2095,"영등포","CGV/영등포","관광지","서울 영등포구 영중로 15-0",37.51713472,126.9036849
2096,"영등포","롯데시네마/영등포","관광지","서울 영등포구 경인로 846-0",37.51620796,126.90833
2097,"영등포","렛츠런CCC/영등포지점","관광지","서울 영등포구 영중로8길 14-0",37.51813462,126.9070734
2098,"영등포","aza쇼핑몰","관광지","서울 영등포구 영중로 28-0",37.51885675,126.9058791
2099,"영등포","영일시장","관광지","서울 영등포구 문래로30길 27-0",37.51621814,126.9007685
2100,"영등포","송죽장","맛집","서울 영등포구 문래로 203-0",37.518253,126.9047
2101,"영등포","청기와타운","맛집","서울 영등포구 영중로10길 32-4",37.51841,126.908455
2102,"영등포","하이디라오영등포점","맛집","서울 영등포구 경인로 870-0",37.516983,126.90929
2103,"영등포","타임스퀘어","관광지","서울 영등포구 영중로 15-0",37.51724789,126.9034862
2104,"영등포구청","YDP곤충체험학습관","관광지","서울 영등포구 선유동1로 80-0",37.52862792,126.8945077
2105,"영등포구청","경복궁당산점","맛집","서울 영등포구 국회대로 539-0",37.529312,126.89489
2106,"영등포구청","영등포아트홀","관광지","서울 영등포구 국회대로 596-0",37.5260781,126.9001018
2107,"영등포구청","당산공원","관광지","서울 영등포구 당산로27길 12-0",37.52557814,126.8957688
2108,"영등포구청","롯데마트/양평점","관광지","서울 영등포구 선유로 138-0",37.5260225,126.8916303
2109,"영등포구청","코스트코홀세일/양평점","관광지","서울 영등포구 선유로 156-0",37.52768898,126.892158
2110,"영등포구청","W페스타영등포점","맛집","서울 영등포구 국회대로 543-0",37.52916,126.89534
2111,"영등포구청","코끼리베이글","맛집","서울 영등포구 선유로 176-0",37.52861,126.89327
2112,"영등포구청","삿뽀로당산점","맛집","서울 영등포구 국회대로 539-0",37.529312,126.89489
2113,"영등포시장","3일한우국밥영등포본점","맛집","서울 영등포구 영등포로 204-0",37.519936,126.904076
2114,"영등포시장","뽀로로파크/롯데빅마켓영등포점","관광지","서울 영등포구 영중로 125-0",37.52783448,126.9046874
2115,"영등포시장","영등포전통시장","관광지","서울 영등포구",37.52030104,126.9069068
2116,"영등포시장","영등포청과시장","관광지","서울 영등포구 영신로 161-0",37.5220508,126.9009628
2117,"영등포시장","빅마켓/영등포점","관광지","서울 영등포구 영중로 125-0",37.52782793,126.9046847
2118,"오금","하츠베이커리","맛집","서울 송파구 중대로 210-0",37.50044,127.127144
2119,"오금","오금공원","관광지","서울 송파구 오금로 363-0",37.50341549,127.13147
2120,"오금","이경진우렁쌈밥정식오금점","맛집","서울 송파구 중대로 310-0",37.50783,127.13346
2121,"오류동","오류동역광장","관광지","서울 구로구",37.4949147,126.8438849
2122,"오류동","옹기종기감자옹심이","맛집","서울 구로구 서해안로30길 13-8",37.493164,126.84447
2123,"오류동","명륜진사갈비서울오류점","맛집","서울 구로구 서해안로 2293-0",37.491444,126.83972
2124,"오류동","59쌀피자오류남부역점","맛집","서울 구로구 오류로8길 46-0",37.49183,126.84306
2125,"오류동","오류시장","관광지","서울 구로구 경인로19가길 14-1",37.4966645,126.8435238
2126,"오류동","잣절공원","관광지","서울 구로구 고척로21나길 103-0",37.50149724,126.8391908
2127,"오류동","여래사","관광지","서울 구로구 경인로15길 36-0",37.49572013,126.8386632
2128,"오류동","고척근린시장","관광지","서울 구로구 경인로33길 103-0",37.50230277,126.8500232
2129,"오목교","목동야구장","관광지","서울 양천구 안양천로 939-0",37.53085521,126.880909
2130,"오목교","먹자대게","맛집","서울 양천구 목동서로 213-0",37.528015,126.87061
2131,"오목교","마루샤브목동점","맛집","서울 양천구 목동동로 339-0",37.532177,126.87675
2132,"오목교","락희안목동직영점","맛집","서울 양천구 오목로 330-0",37.524433,126.87398
2133,"오목교","락앤웍목동점","맛집","서울 양천구 목동동로 233-3",37.527847,126.87165
2134,"오목교","더아리엘목동점","맛집","서울 양천구 오목로 300-0",37.52483,126.870026
2135,"오목교","더브라운목동점","맛집","서울 양천구 오목로 354-0",37.523983,126.87679
2136,"오목교","닥터로빈목동점","맛집","서울 양천구 오목로 299-0",37.526085,126.87035
2137,"오목교","나폴레옹과자점목동점","맛집","서울 양천구 목동동로 401-0",37.536377,126.88113
2138,"오목교","경복궁목동점","맛집","서울 양천구 목동동로 189-0",37.52294,126.870125
2139,"오목교","강릉스낵","맛집","서울 양천구 목동동로 228-2",37.52577,126.87214
2140,"오목교","VIPS프리미어목동41타워점","맛집","서울 양천구 목동동로 293-0",37.52818,126.87577
2141,"오목교","일미락","맛집","서울 성동구 상원6나길 22-20",37.547626,127.04963
2142,"오목교","등촌샤브칼국수","맛집","서울 구로구 구로중앙로 57-0",37.49457,126.888985
2143,"오목교","현경목동점 ","맛집","서울 양천구 오목로 312-0",37.524693,126.87201
2144,"오목교","항아리보쌈","맛집","서울 양천구 신목로 48-0",37.51965,126.873474
2145,"오목교","팔각도목동본점","맛집","서울 양천구 목동동로 266-1",37.525604,126.87557
2146,"오목교","파티세리소나2호점","맛집","서울 양천구 신목로12길 8-0",37.520943,126.87435
2147,"오목교","파리크라상목동점","맛집","서울 양천구 목동동로 293-0",37.52818,126.87577
2148,"오목교","토다이U목동점","맛집","서울 양천구 목동동로 401-0",37.536377,126.88113
2149,"오목교","크리스피크림도넛오목교점","맛집","서울 양천구 오목로 300-0",37.52483,126.870026
2150,"오목교","창고43목동점","맛집","서울 양천구 목동서로 159-1",37.528233,126.87499
2151,"오목교","진대감목동점","맛집","서울 양천구 오목로 337-10",37.52521,126.87537
